TeamId,TeamName,SubmissionDate,Score
4169900,"Shali Marar","2020-01-06 18:40:04",0.60287
4215306,"Sourav #3","2020-01-06 18:40:48",0.74641
4220909,Siyu_Liu_0711,"2020-01-06 18:41:51",0.77511
4208721,TinSlam,"2020-01-06 18:51:53",0.76555
4170907,"Ashiqur Rahman Moon","2020-01-06 18:52:54",0.76555
4052690,"khushboo singh","2020-01-06 18:53:23",0.77033
4221005,"Calin Obrocea","2020-01-06 18:54:14",0.76555
4221017,"Francisco Molina","2020-01-06 18:56:29",0.76555
4212015,"Alexander #4","2020-01-06 18:58:32",0.77511
4198421,"Rustem Kamilyanov","2020-01-06 19:00:22",0.78468
4220890,"Nandyala Sahithi","2020-01-06 19:02:44",0.77511
4151709,finlou,"2020-01-06 19:03:54",0.76555
4221005,"Calin Obrocea","2020-01-06 19:05:48",0.77511
3772476,"Samir Prasad","2020-01-06 19:07:26",0.74641
4221017,"Francisco Molina","2020-01-06 19:15:33",0.77511
4148698,sahay_ashish,"2020-01-06 19:20:21",0.76076
4192224,AkinoriSaito,"2020-01-06 19:21:46",0.79425
3659768,"Daniel Suarez ","2020-01-06 19:29:29",0.79904
4217751,phantomBug,"2020-01-06 19:31:45",0.72727
4049933,cteegps,"2020-01-06 19:34:57",0.77990
4220607,Arlene2,"2020-01-06 19:36:53",0.77990
4209336,TuscanTexan,"2020-01-06 19:37:03",0.77990
4220180,"Puneet Dave","2020-01-06 19:38:18",0.76555
4213825,"Spencer DeBrosse","2020-01-06 19:45:05",0.65071
4174919,Vassilissa,"2020-01-06 19:53:03",0.77511
4147193,"Luana Goncalves","2020-01-06 19:56:48",0.77990
4035341,"Lele Si Mandan","2020-01-06 19:56:59",0.77990
4221217,jony4544,"2020-01-06 19:57:44",0.77033
4188166,"Manan Jhaveri","2020-01-06 20:00:04",0.76555
4221217,jony4544,"2020-01-06 20:01:35",0.78947
4196063,"Jinjie Chen","2020-01-06 20:04:29",0.79904
4219396,"Jose Sanchez Beltran","2020-01-06 20:06:55",0.74641
4035341,"Lele Si Mandan","2020-01-06 20:10:52",0.78468
4117170,"femi #2","2020-01-06 20:13:51",0.79425
4217751,phantomBug,"2020-01-06 20:14:35",0.74641
4220781,"David Alata Vences","2020-01-06 20:24:02",0.76555
4221203,"Andreev Ilya","2020-01-06 20:28:56",0.74162
4215156,"Hrishabh Raj","2020-01-06 20:29:03",0.76076
4221269,jpcourneya,"2020-01-06 20:30:02",0.76555
4209413,"Felix Hauer","2020-01-06 20:32:26",0.76555
4215156,"Hrishabh Raj","2020-01-06 20:32:34",0.78947
4205378,"Ege Ekşi","2020-01-06 20:41:52",0.78468
4221288,"John Cornelison","2020-01-06 20:44:21",0.76555
4196063,"Jinjie Chen","2020-01-06 20:49:54",0.80861
4221280,"Kelly Green","2020-01-06 20:52:17",0.76555
4216356,Alexander85,"2020-01-06 20:57:33",0.78947
4213825,"Spencer DeBrosse","2020-01-06 21:07:11",0.77033
4205098,"Aneri Shah #2","2020-01-06 21:15:20",0.76555
800784,visiteur,"2020-01-06 21:21:46",0.74641
4205098,"Aneri Shah #2","2020-01-06 21:25:36",0.77511
4216578,"Ryan Shim","2020-01-06 21:25:59",0.76076
4216578,"Ryan Shim","2020-01-06 21:37:53",0.77990
4220781,"David Alata Vences","2020-01-06 21:43:03",0.77511
4221425,dashmoho,"2020-01-06 21:50:44",0.76555
3456813,"Billy Kuo","2020-01-06 22:00:15",0.78947
831016,takehiro07813,"2020-01-06 22:01:50",0.91387
4212093,"Edward Woodhall","2020-01-06 22:06:11",0.77511
4220781,"David Alata Vences","2020-01-06 22:08:17",0.77990
4150240,philippphilpp,"2020-01-06 22:11:56",0.76555
4200710,"Johannes Quack","2020-01-06 22:15:47",0.76555
4217030,"Akshay Jadhav","2020-01-06 22:22:12",0.78468
4221532,"Abdulrahman A. Albattah","2020-01-06 22:22:35",0.62679
4221425,dashmoho,"2020-01-06 22:26:22",0.77511
4146966,wahib,"2020-01-06 22:47:13",0.77511
3870020,"Ahmed #2","2020-01-06 22:52:18",0.00000
4198940,"Henry Sue","2020-01-06 22:52:40",0.78947
3870020,"Ahmed #2","2020-01-06 23:02:11",0.22966
4190178,"Mayank Manocha","2020-01-06 23:03:12",0.74641
3515267,"Steven Parker","2020-01-06 23:08:33",0.77990
4221636,Toriuz,"2020-01-06 23:08:41",0.76555
3870020,"Ahmed #2","2020-01-06 23:09:27",0.25837
1370033,"Syefira Shofa","2020-01-06 23:10:04",0.79425
1370033,"Syefira Shofa","2020-01-06 23:12:49",0.80382
3870020,"Ahmed #2","2020-01-06 23:15:58",0.79904
4214444,"S. K. ","2020-01-06 23:17:19",0.77990
3686723,BingjieZhang,"2020-01-06 23:17:26",0.76555
4020926,tky01,"2020-01-06 23:22:20",0.78468
4218501,ASFQAZ,"2020-01-06 23:24:02",0.79904
4221685,"Matthew Balthrop","2020-01-06 23:32:52",0.76555
4221611,nraffa,"2020-01-06 23:38:02",0.76555
1437618,"Frederico Guerra","2020-01-06 23:39:32",0.80861
4221710,"Cody #3","2020-01-06 23:51:54",0.76555
3834591,"Kevin Callaghan","2020-01-06 23:57:05",0.81339
4221685,"Matthew Balthrop","2020-01-07 00:01:50",0.77511
4221710,"Cody #3","2020-01-07 00:04:36",0.77511
4221734,"Andrii Hura","2020-01-07 00:10:05",0.76555
4208809,"Martin Girondo Dominguez","2020-01-07 00:18:36",0.75598
3868997,"Kelly Szutu","2020-01-07 00:21:54",0.71291
3868997,"Kelly Szutu","2020-01-07 00:22:56",0.74162
4208809,"Martin Girondo Dominguez","2020-01-07 00:30:09",0.79425
4221734,"Andrii Hura","2020-01-07 00:37:58",0.77511
4218501,ASFQAZ,"2020-01-07 00:38:23",0.80382
4221652,"Kevin Hwang #3","2020-01-07 00:47:14",0.68899
4221710,"Cody #3","2020-01-07 00:47:56",0.82296
4217754,bowu,"2020-01-07 00:51:40",0.80382
4221652,"Kevin Hwang #3","2020-01-07 00:52:34",0.69377
4217245,suegg,"2020-01-07 00:53:23",0.77990
4221647,"Intae Ryoo","2020-01-07 01:18:56",0.76076
4221647,"Intae Ryoo","2020-01-07 01:24:05",0.77511
4189492,"Yumin Kim #2","2020-01-07 01:32:35",0.80861
4221099,aline.bc,"2020-01-07 01:38:55",0.77033
4221647,"Intae Ryoo","2020-01-07 01:41:42",0.77990
3483565,"Taeseong Kim","2020-01-07 01:45:48",0.77990
2686337,LEEJAE,"2020-01-07 01:46:09",0.79904
4219873,ichenshuaishuaishuai,"2020-01-07 02:17:44",0.76555
4221942,datasciShafiur,"2020-01-07 02:28:33",0.76555
4217628,"Taro Hatakeyama","2020-01-07 02:28:38",0.72727
3481502,"Zac W","2020-01-07 02:32:25",0.75598
3758626,nkala203,"2020-01-07 02:39:38",0.77511
797073,"Kyung Je Jo","2020-01-07 02:40:40",0.77511
4222030,randomwords617,"2020-01-07 02:44:04",0.76555
4219281,"Daseul Lee","2020-01-07 02:46:06",0.77511
3456813,"Billy Kuo","2020-01-07 02:49:25",0.79904
4222030,randomwords617,"2020-01-07 02:52:34",0.77511
4222063,"Ruize Liu","2020-01-07 02:54:41",0.75598
4206768,EigenLicht,"2020-01-07 03:04:27",0.62679
4206200,Toheng,"2020-01-07 03:11:38",0.78947
4218940,niten2,"2020-01-07 03:17:56",0.77990
4218359,"Erick wang","2020-01-07 03:24:50",0.77511
4219362,wangjiasheng,"2020-01-07 03:29:20",0.72248
3593430,Lisa990,"2020-01-07 03:33:42",0.77511
4177463,"Takayoshi Hayashi","2020-01-07 03:37:03",1.00000
4030514,"Leo Ware","2020-01-07 03:39:21",0.77511
4214463,k2moon,"2020-01-07 03:46:39",0.78468
4222206,"Karan Bhatia #2","2020-01-07 03:50:40",0.76555
4221824,"Jay Jisoo Kang","2020-01-07 03:59:09",0.77511
4222186,maykelclarin,"2020-01-07 04:05:45",0.76555
2528330,hearmit,"2020-01-07 04:07:07",0.75119
2528330,hearmit,"2020-01-07 04:08:10",0.75598
4222281,"Yekai Yu","2020-01-07 04:08:14",0.79904
2528330,hearmit,"2020-01-07 04:09:28",0.77511
4222206,"Karan Bhatia #2","2020-01-07 04:20:44",0.77511
4213825,"Spencer DeBrosse","2020-01-07 04:21:17",0.77990
4183226,"HIGh Bee","2020-01-07 04:29:08",0.76076
4222341,"Masakazu Naganuma","2020-01-07 04:36:21",0.66985
4193591,sirzzang,"2020-01-07 04:47:42",0.77033
4199225,shinyry0,"2020-01-07 04:48:15",0.82296
4222343,"Sibo Zhang","2020-01-07 04:48:53",0.76555
1832509,"Jaeman An","2020-01-07 04:53:30",0.80382
4222405,simaenaga.com,"2020-01-07 04:56:29",0.76555
4183229,MinjooKu,"2020-01-07 04:57:00",0.74641
4183230,junnyl,"2020-01-07 04:57:10",0.77990
4222402,"Hideya Imamura","2020-01-07 04:57:47",0.66985
3996820,"Julian M","2020-01-07 05:02:03",0.77511
4219378,"Dongdong(Jack) LI","2020-01-07 05:03:41",0.77511
4183230,junnyl,"2020-01-07 05:04:29",0.78468
4183229,MinjooKu,"2020-01-07 05:07:07",0.77033
4183229,MinjooKu,"2020-01-07 05:10:11",0.78468
1732727,"Sangmin Je","2020-01-07 05:10:51",0.77990
4183229,MinjooKu,"2020-01-07 05:11:11",0.78947
4183226,"HIGh Bee","2020-01-07 05:13:05",0.79904
4183196,"Seokyoung Yun","2020-01-07 05:14:10",0.76555
4183236,"hyuck jae rhee","2020-01-07 05:16:45",0.77990
4183230,junnyl,"2020-01-07 05:19:19",0.78947
4210671,"Kunal Burgul","2020-01-07 05:21:45",0.75598
4146460,"Moehammad Ramadhoni","2020-01-07 05:24:21",0.75598
4183228,LeeSangA,"2020-01-07 05:27:39",0.77511
4218103,"Seung Jin Lee","2020-01-07 05:29:29",0.77511
4160600,pigian,"2020-01-07 05:29:46",0.80382
4183222,DevLit,"2020-01-07 05:30:55",0.00000
4183230,junnyl,"2020-01-07 05:31:25",0.79425
4217208,"Yuko #3","2020-01-07 05:41:53",0.74641
3673194,abhishekdiv,"2020-01-07 05:42:56",0.76555
4183216,wanda2,"2020-01-07 05:44:10",0.78468
4217208,"Yuko #3","2020-01-07 05:44:50",0.77033
4222464,"Khoa #2","2020-01-07 05:45:16",0.77511
4222250,Pakorn,"2020-01-07 05:46:40",0.75598
4183239,youngflowey,"2020-01-07 05:48:13",0.76555
3911321,"Chayne Azriel","2020-01-07 05:48:28",0.78468
4222568,"Kojiro Hirokane","2020-01-07 05:48:42",0.66507
4183222,DevLit,"2020-01-07 05:50:20",0.77990
4183247,junwon,"2020-01-07 05:51:30",0.77511
4183238,konlrie,"2020-01-07 05:51:30",0.00000
4219044,"Ayyasamy C","2020-01-07 05:51:58",0.64593
2044965,"Chunyang Liao","2020-01-07 05:57:47",0.78947
4183196,"Seokyoung Yun","2020-01-07 05:59:29",0.77990
2847094,"SungHoon Moon","2020-01-07 06:00:49",0.79425
4222393,"DongWon BaK","2020-01-07 06:02:43",0.76555
4183238,konlrie,"2020-01-07 06:04:05",0.77511
4222568,"Kojiro Hirokane","2020-01-07 06:08:10",0.66985
3567437,"kailong zhao","2020-01-07 06:09:44",0.79425
1996305,"ryo kirihara","2020-01-07 06:15:34",0.83253
4197292,"subhash subbu","2020-01-07 06:17:56",0.76555
4193591,sirzzang,"2020-01-07 06:18:44",0.77511
4222405,simaenaga.com,"2020-01-07 06:26:13",0.77033
4146460,"Moehammad Ramadhoni","2020-01-07 06:32:24",0.77033
3673194,abhishekdiv,"2020-01-07 06:36:29",0.77033
4190258,Arkadij,"2020-01-07 06:38:55",0.77511
3106377,anikaazme,"2020-01-07 06:41:24",0.62679
4179150,"Eunsung Kim","2020-01-07 06:42:16",0.78947
4193591,sirzzang,"2020-01-07 06:43:09",0.78947
1747558,"Hiroyuki Adachi","2020-01-07 06:44:26",0.79425
4183237,ParkSohee,"2020-01-07 06:51:51",0.78468
3572464,Fareesa,"2020-01-07 07:02:14",0.76555
1732727,"Sangmin Je","2020-01-07 07:03:28",0.78947
4213882,hlud6646,"2020-01-07 07:14:55",0.77033
4222897,Haruhiko3,"2020-01-07 07:15:21",0.66507
4202248,medyasun,"2020-01-07 07:24:46",0.77511
4217726,tashirospecial,"2020-01-07 07:35:53",0.75119
3081097,Somei,"2020-01-07 07:37:59",0.76555
4218570,"Jiyoung Hahn","2020-01-07 07:40:06",0.76555
4222402,"Hideya Imamura","2020-01-07 07:51:39",0.77990
4214810,KimSYSY,"2020-01-07 07:52:34",0.72727
4217662,Jhayasaki,"2020-01-07 07:57:00",0.78468
4217662,Jhayasaki,"2020-01-07 08:03:08",0.78947
3673194,abhishekdiv,"2020-01-07 08:11:42",0.77511
4199225,shinyry0,"2020-01-07 08:12:04",0.83732
4210073,lisbun,"2020-01-07 08:19:58",0.81339
4223174,takumihongo,"2020-01-07 08:20:58",0.67464
4218570,"Jiyoung Hahn","2020-01-07 08:25:39",0.77033
4223070,"Hong-soo SO","2020-01-07 08:27:38",0.62679
3844856,"Hermy Lin","2020-01-07 08:28:19",0.75598
4112391,"Calin Dumitrescu","2020-01-07 08:29:48",0.77511
4222311,"Fuki Koizumi","2020-01-07 08:39:16",0.00000
4223282,peggytsai0823,"2020-01-07 08:42:31",0.75598
4222560,"Amruta Kulkarni","2020-01-07 08:44:19",0.76555
4222782,Eupatoria,"2020-01-07 08:45:07",0.78947
4222281,"Yekai Yu","2020-01-07 08:46:42",0.83253
4223284,Daichi12_20,"2020-01-07 08:46:49",0.76555
4183253,"Daesang Yoon","2020-01-07 08:47:43",0.00000
4223313,"Maki Yoshimoto","2020-01-07 08:48:36",0.76555
4223320,rikurukutikuto,"2020-01-07 08:51:06",0.76555
4223070,"Hong-soo SO","2020-01-07 08:51:08",0.76555
4223321,"rina tabayashi ","2020-01-07 08:53:13",0.76555
3120790,レバノン,"2020-01-07 08:54:10",0.76555
4223298,"Uchiyama Masanori","2020-01-07 08:54:15",0.76555
4211460,"TaeLim Lee","2020-01-07 08:56:59",0.78947
4223316,"vinayak sodar","2020-01-07 08:57:06",0.76555
4223327,"Mai Asakura","2020-01-07 08:57:49",0.76555
4223372,masukumeron,"2020-01-07 09:01:12",0.76555
4223377,"Matuzaki Tao","2020-01-07 09:02:02",0.76555
4223329,"Hana Kajima","2020-01-07 09:03:35",0.76555
4223360,"Orit #2","2020-01-07 09:06:20",0.76555
4223401,chamiguntai,"2020-01-07 09:07:11",0.76555
4199677,"Mia An","2020-01-07 09:07:13",0.77033
4223405,"a19.74n7 Chuo University","2020-01-07 09:07:56",0.76555
4223404,"a19.ffse Chuo University","2020-01-07 09:08:13",0.76555
4223245,"Ben Qarxoln","2020-01-07 09:15:03",0.77511
4223461,"Nakajima Keita","2020-01-07 09:20:04",0.76555
4223316,"vinayak sodar","2020-01-07 09:20:29",0.77511
4223251,MikhailDoronin,"2020-01-07 09:21:15",0.76555
4223330,wuviio,"2020-01-07 09:31:44",0.77511
4223105,DanVan,"2020-01-07 09:36:02",0.62679
4222142,"James Fitzpatrick08","2020-01-07 09:36:49",0.77511
4216602,Jorr,"2020-01-07 09:38:03",0.77990
4206298,"HERO SONG","2020-01-07 09:55:02",0.78468
4223105,DanVan,"2020-01-07 09:55:49",0.76555
4223566,MandoKajai,"2020-01-07 10:03:52",0.76555
4214153,tianjiaohuo,"2020-01-07 10:06:09",0.78468
4221203,"Andreev Ilya","2020-01-07 10:18:42",0.77033
4141038,tamadaa,"2020-01-07 10:21:11",0.76555
4223573,amrha,"2020-01-07 10:29:02",0.75598
4223729,Javiernuno98,"2020-01-07 10:30:09",0.76555
1984072,krahulreddy,"2020-01-07 10:33:31",0.77990
4219707,"Dishant Varshney","2020-01-07 10:40:29",0.77033
4199691,"Ramaseshan Subramanian","2020-01-07 10:42:45",0.77033
4219873,ichenshuaishuaishuai,"2020-01-07 10:44:30",0.77511
3644150,grape.tatsuya,"2020-01-07 10:45:03",0.76555
4199712,"kota endo","2020-01-07 10:47:52",0.67942
4219601,"subash #2","2020-01-07 10:50:39",0.60765
4208253,"André Chanthbouala","2020-01-07 11:00:47",0.77511
4217208,"Yuko #3","2020-01-07 11:02:23",0.78468
4223649,"Basim Hennawi","2020-01-07 11:02:26",0.77511
4217208,"Yuko #3","2020-01-07 11:07:00",0.80382
3567506,"Russell Munn","2020-01-07 11:07:21",0.78468
4212320,"harsha #2","2020-01-07 11:07:26",0.76076
4183572,kimgyuyeon,"2020-01-07 11:09:58",0.77033
4223905,ma555tn,"2020-01-07 11:12:23",0.66985
2229701,sakaizawa,"2020-01-07 11:12:24",0.66507
4223573,amrha,"2020-01-07 11:13:11",0.76076
4223887,I+P,"2020-01-07 11:17:19",0.76555
4207302,"deepansh aggarwal","2020-01-07 11:17:26",0.75119
4202798,"Cristina Carciumaru","2020-01-07 11:28:14",0.78947
4223566,MandoKajai,"2020-01-07 11:34:28",0.77511
4207302,"deepansh aggarwal","2020-01-07 11:35:13",0.77511
4202798,"Cristina Carciumaru","2020-01-07 11:35:49",0.79425
4224022,"Sadok Laadhari","2020-01-07 11:39:16",0.76076
3772026,"Gaurav Kabra","2020-01-07 11:43:53",0.74641
4223070,"Hong-soo SO","2020-01-07 11:44:35",0.77033
4223966,ganmodokix,"2020-01-07 11:45:08",0.58851
4223926,"Jamie Grain (UK)","2020-01-07 11:47:06",0.77511
4215064,"HouMaN Pashaei","2020-01-07 11:48:27",0.76555
4221808,"yong fu dai","2020-01-07 11:55:27",0.76555
4224029,"Aryan Raja","2020-01-07 12:05:57",0.76555
4215064,"HouMaN Pashaei","2020-01-07 12:07:49",0.78947
4212320,"harsha #2","2020-01-07 12:09:45",0.76555
4223887,I+P,"2020-01-07 12:11:09",0.77511
4223623,HaoHuiZheng,"2020-01-07 12:12:10",0.77511
4224130,jaylee,"2020-01-07 12:15:22",0.76555
4223966,ganmodokix,"2020-01-07 12:22:49",0.75598
4219931,"Avram Andrei-Marius","2020-01-07 12:23:07",0.77990
4223966,ganmodokix,"2020-01-07 12:25:00",0.76076
4223966,ganmodokix,"2020-01-07 12:26:13",0.77990
4223966,ganmodokix,"2020-01-07 12:28:37",0.78468
4222568,"Kojiro Hirokane","2020-01-07 12:31:48",0.75598
4211291,"Jay Stein","2020-01-07 12:32:54",0.77990
4223818,"Sumit Kumar #6","2020-01-07 12:33:58",0.78947
4224237,"teatime #2","2020-01-07 12:37:37",0.76555
4223105,DanVan,"2020-01-07 12:41:26",0.77990
2528299,kunduruanil,"2020-01-07 12:43:58",0.77511
4223282,peggytsai0823,"2020-01-07 12:48:55",0.77511
4200710,"Johannes Quack","2020-01-07 12:52:44",0.78947
4220817,"Chadd Workman","2020-01-07 12:52:47",0.77990
4200710,"Johannes Quack","2020-01-07 12:55:21",0.79904
4224205,denglx,"2020-01-07 13:00:16",0.79425
4224261,Kaggle_junI,"2020-01-07 13:00:44",0.66985
4147843,"Momo L'As","2020-01-07 13:06:42",0.77990
4224227,"Gary Lee #2","2020-01-07 13:06:49",0.76555
3686723,BingjieZhang,"2020-01-07 13:07:24",0.77511
4224444,JackHtw,"2020-01-07 13:13:07",0.76555
4222568,"Kojiro Hirokane","2020-01-07 13:13:51",0.77511
1829773,"Hiromi TOKURA","2020-01-07 13:16:45",0.77511
909140,KeepFloyding,"2020-01-07 13:18:38",0.76555
4224227,"Gary Lee #2","2020-01-07 13:22:52",0.77511
4224485,WorldWarTrump,"2020-01-07 13:24:35",0.78468
3669616,SHENJUN,"2020-01-07 13:27:10",0.77511
4223905,ma555tn,"2020-01-07 13:27:11",0.69377
4136552,"Azat Saskal","2020-01-07 13:36:28",0.76555
4223855,"HIROYUKI ISHIZAKA","2020-01-07 13:37:06",0.76076
4221808,"yong fu dai","2020-01-07 13:40:30",0.77511
4224545,BangDap,"2020-01-07 13:44:45",0.37320
4158577,"mingrong tang","2020-01-07 13:44:48",0.62679
4060717,"Liberty Gatovo","2020-01-07 13:46:33",0.77511
4183824,"Yasuo Saito","2020-01-07 13:49:40",0.76555
3106377,anikaazme,"2020-01-07 13:53:12",0.76555
4224446,apolos,"2020-01-07 14:00:28",0.77511
4224545,BangDap,"2020-01-07 14:03:12",0.76555
4149043,"Olukolatimi David","2020-01-07 14:05:16",0.74641
4208253,"André Chanthbouala","2020-01-07 14:12:16",0.78947
4028416,maxwu,"2020-01-07 14:12:37",0.76555
4095731,sudominoru,"2020-01-07 14:20:34",0.79904
4149043,"Olukolatimi David","2020-01-07 14:21:36",0.76555
4183824,"Yasuo Saito","2020-01-07 14:22:01",0.77511
4224150,Isartm,"2020-01-07 14:23:40",0.76555
4224150,Isartm,"2020-01-07 14:33:54",0.77511
2897920,"Matthew Higgins","2020-01-07 14:35:14",0.76555
4224741,"Ryuki Sasaki","2020-01-07 14:36:23",0.76555
4224168,"Vikram Setty","2020-01-07 14:41:03",0.77511
4224545,BangDap,"2020-01-07 14:51:42",0.77033
2897920,"Matthew Higgins","2020-01-07 14:53:20",0.77511
4011399,"Harsha Reddy","2020-01-07 14:53:40",0.73684
3943735,"Sharif Nawaz","2020-01-07 14:55:06",0.77511
4214739,youngdegree,"2020-01-07 14:59:51",0.79425
4089737,vincent_dufour,"2020-01-07 15:05:57",0.77990
4217586,"Oscar Tong","2020-01-07 15:10:09",0.78947
4224939,"yokota tadayuki","2020-01-07 15:10:14",0.77033
4224939,"yokota tadayuki","2020-01-07 15:10:53",0.80382
4052572,"Ayokunle Adeniyi","2020-01-07 15:11:39",0.74641
4199426,"ASHWANI AGARWAL","2020-01-07 15:13:05",0.76555
4224584,Jekkamor,"2020-01-07 15:13:57",0.76076
987371,DMazonakis,"2020-01-07 15:17:06",0.77033
4223653,Gracenap,"2020-01-07 15:19:50",0.63157
4211764,"ria leau","2020-01-07 15:25:40",0.78468
4224475,Yuvarajv12,"2020-01-07 15:25:57",0.77033
3913087,"Akshat Dhir","2020-01-07 15:26:17",0.76555
3259550,endo29,"2020-01-07 15:29:30",0.78468
4223360,"Orit #2","2020-01-07 15:31:25",0.77511
4224948,"Jason Tang #2","2020-01-07 15:32:32",0.76555
4035341,"Lele Si Mandan","2020-01-07 15:32:44",0.78947
4035341,"Lele Si Mandan","2020-01-07 15:34:59",0.79904
4211941,"Mohammed Aziz","2020-01-07 15:41:16",0.78947
4052572,"Ayokunle Adeniyi","2020-01-07 15:44:37",0.77033
909140,KeepFloyding,"2020-01-07 15:52:34",0.77033
4225064,sasamyi,"2020-01-07 15:55:41",0.76555
4216026,hyeonwookRYU,"2020-01-07 16:03:38",0.82296
3734982,"Sang Hyun Rhie","2020-01-07 16:05:46",0.78468
4211764,"ria leau","2020-01-07 16:11:47",0.78947
4225181,"Jan Lig","2020-01-07 16:15:24",0.76555
4025966,"Wen Jiang #2","2020-01-07 16:21:39",0.78468
4195558,"Minhajul Abedin","2020-01-07 16:22:15",0.77990
3734982,"Sang Hyun Rhie","2020-01-07 16:24:35",0.78947
4223634,Plight,"2020-01-07 16:33:58",0.73205
4163362,"Ben van den Anker","2020-01-07 16:34:09",0.62679
4163362,"Ben van den Anker","2020-01-07 16:38:19",0.76555
4184889,"Mateusz Żak","2020-01-07 16:44:52",0.73205
4221089,"manuel alfaro","2020-01-07 16:46:05",0.72248
4163362,"Ben van den Anker","2020-01-07 16:51:52",0.77990
4019833,arklys,"2020-01-07 16:52:12",0.79904
4195550,CKH61Learn,"2020-01-07 16:54:59",0.78947
4224846,yakov,"2020-01-07 16:58:07",0.76555
4221203,"Andreev Ilya","2020-01-07 17:04:28",0.77511
4148169,"Suman kumar","2020-01-07 17:10:18",0.77990
4211941,"Mohammed Aziz","2020-01-07 17:13:51",0.79425
4224846,yakov,"2020-01-07 17:17:01",0.77990
4028416,maxwu,"2020-01-07 17:22:13",0.78468
4225454,Troy2050,"2020-01-07 17:26:01",0.65550
4221089,"manuel alfaro","2020-01-07 17:28:17",0.77033
3949460,MachinChose,"2020-01-07 17:37:17",0.74641
4224856,"Biswaranjan Bit","2020-01-07 17:40:56",0.00000
4220607,Arlene2,"2020-01-07 17:45:43",0.78468
4211074,"Deepan #2","2020-01-07 17:52:57",0.76076
4225564,"Eduardo Marchesini","2020-01-07 17:53:22",0.76555
4225599,HarshitHGupta,"2020-01-07 18:01:26",0.76555
3829838,"Kunal Bikram Dutta","2020-01-07 18:06:07",0.77511
4197728,"Nizar Deen","2020-01-07 18:08:37",0.76555
4225371,tgyrcn,"2020-01-07 18:10:39",0.78468
4225160,"Kristin Snopkowski","2020-01-07 18:16:03",0.77511
4209198,"Piyush Abhiranjan","2020-01-07 18:17:01",0.76555
4192448,"Anuj Karn","2020-01-07 18:21:09",0.00000
4225426,Ranu,"2020-01-07 18:25:36",0.77033
4225426,Ranu,"2020-01-07 18:27:45",0.77511
813480,"Jérôme E. Blanch∑t","2020-01-07 18:29:15",0.75598
3283244,"Joao Calmon","2020-01-07 18:30:10",0.78947
4222782,Eupatoria,"2020-01-07 18:30:52",0.79425
813480,"Jérôme E. Blanch∑t","2020-01-07 18:32:15",0.83732
4225599,HarshitHGupta,"2020-01-07 18:38:37",0.77511
4222782,Eupatoria,"2020-01-07 18:39:17",0.79904
3161988,deenya,"2020-01-07 18:41:11",0.77511
4203774,"Melika Dashtbozorg","2020-01-07 18:42:46",0.74162
3664598,ireneniuy,"2020-01-07 18:44:41",0.76555
4041944,"Aadityaharan Ganesh","2020-01-07 18:48:46",0.74641
4225773,"Haruka Kasai","2020-01-07 18:52:44",0.76555
4022947,"Ratana Ratanakul","2020-01-07 18:55:14",0.77511
4225564,"Eduardo Marchesini","2020-01-07 18:55:37",0.77511
1765719,KyleWong,"2020-01-07 18:58:15",0.77511
3664598,ireneniuy,"2020-01-07 18:58:34",0.77511
4224846,yakov,"2020-01-07 19:05:23",0.78947
4225209,Bhumika_Karia,"2020-01-07 19:08:45",0.81339
4041944,"Aadityaharan Ganesh","2020-01-07 19:19:07",0.77511
4225843,hubrisissin,"2020-01-07 19:22:16",0.76555
4225877,"Philip Rothschild","2020-01-07 19:31:53",0.76555
3613735,"Michael Sabol","2020-01-07 19:39:51",0.00000
4224846,yakov,"2020-01-07 19:50:55",0.79425
4000846,"Александр Маркачев","2020-01-07 19:52:18",0.77990
1591340,"Javier Tejedor Aguilera","2020-01-07 19:53:57",0.81339
3322411,"Erin Dickerman","2020-01-07 19:58:23",0.77033
4225427,AdhiRaaaj,"2020-01-07 19:59:18",0.74162
4225900,"Farbod Naghavi","2020-01-07 20:03:21",0.77990
4225991,"Mohammad Hasan Khalili","2020-01-07 20:08:27",0.75119
4220257,"David Ojeda","2020-01-07 20:12:20",0.78468
4226005,"Mohammad Haghani","2020-01-07 20:12:26",0.75119
4226047,"Lakshya Rathore","2020-01-07 20:33:19",0.76555
4226047,"Lakshya Rathore","2020-01-07 20:48:07",0.77511
3647703,zerokon,"2020-01-07 20:51:05",0.76555
3322411,"Erin Dickerman","2020-01-07 20:56:10",0.79904
4202686,ArtemGodlin,"2020-01-07 21:01:12",0.76076
4122446,xavierbox2,"2020-01-07 21:12:36",0.76555
4148672,Hatomugi,"2020-01-07 21:14:07",0.83253
4122446,xavierbox2,"2020-01-07 21:18:24",0.77511
533820,KJO144,"2020-01-07 21:24:44",0.58373
4226132,UrRehmanAziz,"2020-01-07 21:26:52",0.76555
4168319,"Jordi de Mas Jaumot","2020-01-07 21:36:29",0.72727
4221361,Chameleon7,"2020-01-07 21:52:31",0.65550
2265203,"Chris McGoran","2020-01-07 21:59:29",0.76555
768612,Mikie,"2020-01-07 22:01:37",0.77511
4212866,"Bartosz Wyporkiewicz","2020-01-07 22:07:47",0.75598
2265203,"Chris McGoran","2020-01-07 22:12:37",0.77511
4198014,"Héctor Montes","2020-01-07 22:12:55",0.72727
3787838,"Ilya Akulov","2020-01-07 22:15:28",0.77033
